Trip_ID,Driver_ID,Vehicle_ID,Trip_Date,Start_Time,End_Time,Duration_Min,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,speed_mean,speed_median,speed_std,speed_max,speed_p90,speed_p95,speed_p99,speed_range,speed_delta_std,speed_delta_max,speed_delta_min,high_accel_delta_count,high_brake_delta_count,accel_raw_mag_mean,accel_raw_mag_median,accel_raw_mag_std,accel_raw_mag_max,accel_raw_mag_p95,accel_raw_mag_p99,accel_grav_dev_mean,accel_grav_dev_median,accel_grav_dev_std,accel_grav_dev_max,accel_grav_dev_p95,accel_grav_dev_p99,accel_extreme_count,gyro_mag_mean,gyro_mag_median,gyro_mag_std,gyro_mag_max,gyro_mag_p95,gyro_mag_p99,gyro_extreme_count,accel_extremes_per_hour,gyro_extremes_per_hour,high_accel_deltas_per_hour,high_brake_deltas_per_hour,accel_extremes_per_100km,gyro_extremes_per_100km,high_accel_deltas_per_100km,high_brake_deltas_per_100km,is_high_accel_anomaly,is_high_gyro_anomaly,is_candidate_anomaly
T00101,D07,V07,2026-08-04,2026-08-04 20:09:00,2026-08-04 20:34:00,25,14.96,27.1,44.1,12.90574,77.608754,12.960935,77.514644,27.148000000000003,30.5,10.732005093799264,44.1,36.82,39.57999999999999,43.13999999999999,42.4,17.004840487343596,38.4,-29.400000000000002,2,3,1.0082974892250343,1.0025891481559133,0.03953760370536208,1.1010885522972256,1.0772789521436252,1.096447958400013,0.03046297590270285,0.020142616360916188,0.02442693416445256,0.09246275449112162,0.0740297265679049,0.08809299458845966,0,4.386377746856946,3.021175268004159,7.273990068922955,38.78967130564527,5.4576254508029285,30.804191279266117,1,0.0,2.4,4.8,7.199999999999999,0.0,6.684491978609625,13.36898395721925,20.053475935828875,False,False,False
T00102,D07,V07,2026-08-02,2026-08-02 09:03:00,2026-08-02 09:23:00,20,11.13,28.5,54.4,12.912821,77.619055,12.906313,77.691861,28.53,32.9,15.516073160300243,54.4,43.190000000000005,47.08500000000001,52.93699999999999,54.3,22.185687064553935,54.3,-35.1,3,2,0.9976887491984876,0.9988963639058035,0.0309857305487458,1.0580373339348663,1.0401712840798607,1.0544641239638652,0.026183571613387562,0.02355693662263636,0.01908841843878597,0.07389909978148879,0.0506359143113987,0.06924646268747074,0,3.301551005186181,3.029796464776842,1.288769694894328,6.167017107159667,5.195793872928624,5.9727724603134575,0,0.0,0.0,9.0,6.0,0.0,0.0,26.954177897574123,17.96945193171608,False,False,False
T00103,D07,V07,2026-08-01,2026-08-01 21:57:00,2026-08-01 22:33:00,36,23.1,30.2,47.4,12.905611,77.606489,12.867658,77.476654,30.180555555555557,28.5,9.706487357710657,47.4,43.8,45.425,46.839999999999996,44.3,14.121576421735663,34.3,-32.4,1,1,1.0138287141489377,1.0143185993653014,0.03719914792265944,1.1173746014654173,1.068799667358551,1.1021429754539636,0.02883381894532401,0.023724666356106205,0.023589770944187616,0.10874880365931339,0.0675053908522345,0.09670290376376374,0,4.5440086697518085,3.3262643596438832,7.33922235571499,46.792783631666964,5.592580923565771,32.3825553416443,1,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,4.329004329004329,4.329004329004329,4.329004329004329,False,False,False
T00104,D07,V07,2026-08-05,2026-08-05 13:12:00,2026-08-05 13:28:00,16,11.59,22.0,34.0,12.912592,77.620884,12.947014,77.661605,22.01875,23.4,9.76123071133963,34.0,32.5,33.175,33.835,30.4,14.270048761888189,23.3,-20.5,0,0,1.0093591234192152,1.0021048270131927,0.03711923088848958,1.1228570701563045,1.0604106026593587,1.1103677766569153,0.024807129965795024,0.021359067218586214,0.026869889759524486,0.11423127235020059,0.0556252710511167,0.10251007209038378,0,6.246101217713312,3.035670354865336,12.263900992341398,51.983294431961504,17.69756397725791,45.126148341020766,1,0.0,3.75,0.0,0.0,0.0,8.628127696289905,0.0,0.0,False,False,False
T00105,D07,V07,2026-08-04,2026-08-04 11:43:00,2026-08-04 12:22:00,39,16.29,17.2,35.0,12.912863,77.62397,12.974639,77.701805,17.22820512820513,18.6,8.74167118546047,35.0,26.9,28.65000000000001,34.81,33.5,12.966211149713217,23.8,-22.4,0,0,1.020325352074397,1.0138693209679441,0.055691315739920685,1.2065740756372978,1.098651130200346,1.1987272497601529,0.037981683459274475,0.027755775835812457,0.04196942528462541,0.19794827783119384,0.09851649583099543,0.19010145195404896,2,5.8927602341933145,3.0265657105042343,9.90209825726756,41.07574101583561,38.24296501047925,40.302207124413535,3,3.0769230769230766,4.615384615384615,0.0,0.0,12.277470841006753,18.41620626151013,0.0,0.0,False,False,False
T00106,D08,V08,2026-08-01,2026-08-01 10:37:00,2026-08-01 11:14:00,37,10.51,26.5,46.3,12.930325,77.676112,12.910083,77.731446,26.532432432432433,28.1,9.979369108706614,46.3,36.019999999999996,39.41999999999999,44.572,45.199999999999996,12.356203533681603,26.299999999999997,-26.900000000000002,1,1,1.0250274493538702,1.0060919441084895,0.06350676661905759,1.2355974263488898,1.191105554015515,1.2221521932554986,0.03865011701979124,0.02263605061067908,0.05267133308998651,0.22697162854278585,0.18247975620941112,0.21352639544939467,3,4.190319786793029,2.8190246540248634,7.865902934542509,50.01899039364949,5.473475756098911,34.174702348501725,1,4.864864864864865,1.6216216216216215,1.6216216216216215,1.6216216216216215,28.544243577545195,9.514747859181732,9.514747859181732,9.514747859181732,False,False,False
T00107,D08,V08,2026-08-04,2026-08-04 14:21:00,2026-08-04 14:54:00,33,18.92,25.3,46.0,12.921304,77.66291,12.803496,77.641325,25.278787878787877,25.2,10.80141071734838,46.0,37.26,42.559999999999995,45.455999999999996,43.9,14.862894870764373,22.4,-43.4,0,2,0.9945281448149799,0.9911392434970981,0.02591595951270454,1.0478821498622828,1.0415827235488757,1.0463009927248357,0.023803320253583928,0.01958535373922965,0.017096411242610885,0.06295513631765537,0.05213344580792698,0.06269012834285063,0,4.15737992935431,3.325176687034841,4.483453747039861,27.547206754950675,5.571750556849462,20.525691315911594,1,0.0,1.8181818181818181,0.0,3.6363636363636362,0.0,5.285412262156448,0.0,10.570824524312895,False,False,False
T00108,D08,V08,2026-08-03,2026-08-03 20:01:00,2026-08-03 20:40:00,39,21.96,21.9,36.9,12.922382,77.655621,12.773892,77.695688,21.869230769230768,23.4,9.030216930603892,36.9,31.94,32.910000000000004,36.10199999999999,35.1,13.09668499639267,31.7,-27.1,2,1,1.001240347832276,1.0022270201905354,0.04301128035496884,1.1488089484331152,1.0706829893279757,1.1220578540148103,0.03028450112793257,0.017863851435426348,0.03105903957007148,0.14018315062701125,0.07139404871098147,0.11502956525425648,1,3.3713381556827167,3.2923244068590813,1.29742236925736,6.149447129620679,5.528961696163701,5.921927653476705,0,1.5384615384615383,0.0,3.0769230769230766,1.5384615384615383,4.553734061930783,0.0,9.107468123861565,4.553734061930783,False,False,False
T00109,D08,V08,2026-08-01,2026-08-01 12:13:00,2026-08-01 12:33:00,20,5.66,29.3,48.0,12.924887,77.6741,12.931233,77.712992,29.314999999999998,31.7,12.739506517749794,48.0,44.49,45.435,47.486999999999995,45.8,15.011048562554462,31.2,-27.2,1,1,0.9981045867437359,0.9973487646023367,0.037764281663970896,1.0868606166385826,1.059010589032153,1.0812906111172966,0.028390801472528836,0.019824256731174106,0.02634771926776462,0.1011138144141489,0.07937876861156215,0.09676680525363153,0,2.7637064450167914,2.5600113085236784,1.3872299872967788,5.565689534999235,4.8422707552131214,5.421005779042011,0,0.0,0.0,3.0,3.0,0.0,0.0,17.667844522968196,17.667844522968196,False,False,False
T00110,D08,V08,2026-08-05,2026-08-05 09:47:00,2026-08-05 10:18:00,31,9.94,20.5,36.4,12.915472,77.674387,12.918827,77.740199,20.532258064516128,20.4,8.329561296842076,36.4,29.2,31.6,35.29,35.8,11.27557070057458,24.200000000000003,-19.5,0,0,1.0298553126311611,1.0001819834410137,0.09768863571002326,1.4737482824417474,1.1500077016202301,1.381940311736181,0.05454597628778203,0.034604237469783694,0.08327272028155248,0.46512248463564343,0.1413819038141262,0.37331451393007714,2,4.950029535615533,3.1027246091137384,7.551713791126157,42.00757193649735,12.71750201077904,34.81181392715784,2,3.8709677419354835,3.8709677419354835,0.0,0.0,20.12072434607646,20.12072434607646,0.0,0.0,False,False,False
T00111,D08,V08,2026-08-02,2026-08-02 21:13:00,2026-08-02 21:54:00,41,12.96,18.8,34.4,12.917386,77.663945,12.918198,77.723992,18.787804878048778,18.7,7.806798163202096,34.4,27.9,31.5,34.28,34.4,11.673708734149407,28.400000000000002,-31.5,1,1,1.0274407723336973,1.007297374165147,0.12509095023219768,1.7511827431767364,1.1192761053466656,1.5142268084793393,0.05297917208367544,0.02881510180406499,0.11460207976555882,0.7425569453706324,0.1106503075405616,0.5056010106732354,2,5.379967835471613,3.2048244881740406,9.468980792119241,52.290291641948215,13.238266502831857,46.439048034750215,3,2.926829268292683,4.390243902439025,1.4634146341463414,1.4634146341463414,15.432098765432096,23.148148148148145,7.716049382716048,7.716049382716048,False,False,False
T00112,D08,V08,2026-08-02,2026-08-02 14:50:00,2026-08-02 15:06:00,16,8.37,29.0,39.8,12.922022,77.656516,12.869593,77.660418,29.04375,29.5,8.075144477551678,39.8,35.1,36.35,39.11,37.0,12.547322091453086,37.0,-25.8,1,1,1.016088355111629,1.0098449147124013,0.05281178763918795,1.1477460520515852,1.1116698790167217,1.1405308174446125,0.03749370348432863,0.023628177246319493,0.03672861289129601,0.13912025424548125,0.10304408121061781,0.13190501963850854,1,5.387318573908213,4.055364056466888,7.236988219471676,31.94088289324514,12.55569389356401,28.063845093308903,1,3.75,3.75,3.75,3.75,11.947431302270012,11.947431302270012,11.947431302270012,11.947431302270012,False,False,False
T00113,D08,V08,2026-08-04,2026-08-04 15:47:00,2026-08-04 16:32:00,45,29.76,18.5,36.9,12.932051,77.642178,13.017894,77.461913,18.506666666666664,19.6,9.371460543974601,36.9,29.960000000000004,32.13999999999999,36.9,35.699999999999996,14.131357780739709,33.199999999999996,-28.599999999999998,2,1,1.015308849919457,1.0106497909760828,0.042676443200112504,1.1829057443431408,1.078266418928093,1.144527689348003,0.028692646057057222,0.01984150843167809,0.03201528524715226,0.17427994653703682,0.08402909967747965,0.1366755862219425,1,4.7553809934931985,2.6431231526359116,8.117489567009791,43.38193863810145,6.21733426614651,41.67766477077038,2,1.3333333333333333,2.6666666666666665,2.6666666666666665,1.3333333333333333,3.3602150537634405,6.720430107526881,6.720430107526881,3.3602150537634405,False,False,False
T00114,D08,V08,2026-08-03,2026-08-03 11:45:00,2026-08-03 12:25:00,40,14.46,20.3,40.3,12.918595,77.674148,12.883592,77.773478,20.302500000000002,21.299999999999997,10.125582920858408,40.3,30.77,36.26999999999999,39.988,40.3,12.566274563698519,28.1,-32.1,1,1,1.02732308876251,1.008532998147533,0.05508474864970337,1.2003720256653767,1.1444079324832768,1.1929991857968796,0.037455125507954184,0.027355371382594307,0.044204345508023185,0.19174622785927276,0.13578213467717293,0.18437338799077552,2,5.066354514738181,2.9230985940816634,9.2819970182699,50.244523084610925,7.616412387517579,45.50082660314033,2,3.0,3.0,1.5,1.5,13.831258644536652,13.831258644536652,6.915629322268326,6.915629322268326,False,False,False
T00115,D08,V08,2026-08-05,2026-08-05 20:09:00,2026-08-05 20:20:00,11,8.99,24.9,40.4,12.918453,77.670324,12.885359,77.659762,24.936363636363637,28.5,14.278254285960362,40.4,38.9,39.65,40.25,38.4,16.026058325569185,28.6,-35.9,1,1,1.0132915814843957,1.0096959938516146,0.06187235232425972,1.1742389024385114,1.1032594516067475,1.1600430122721586,0.035308853769139545,0.014421090514894153,0.049807105951497295,0.16561310463240742,0.12211972003653765,0.1569144277132335,1,2.9619384035589316,2.9501694866566566,0.9847095931669625,4.550450527145636,4.31793180147786,4.503946782012081,0,5.454545454545455,0.0,5.454545454545455,5.454545454545455,11.123470522803114,0.0,11.123470522803114,11.123470522803114,False,False,False
T00116,D08,V08,2026-08-05,2026-08-05 15:29:00,2026-08-05 15:49:00,20,19.44,25.8,39.8,12.929139,77.662586,13.003239,77.64435,25.78,25.35,7.699323278533537,39.8,37.39,38.28,39.495999999999995,28.099999999999998,9.79738284065269,18.099999999999998,-13.500000000000004,0,0,0.9997422955610119,1.0021302176560107,0.041567857855981244,1.0935648128940507,1.0469663149960977,1.0842451133144602,0.030938884406661878,0.023910619107284703,0.028343652593205076,0.11387331806659517,0.0863857302368792,0.10837580050065194,0,2.951620993825745,2.7307117207545923,1.5586882166228995,7.75881434241083,5.122906926081279,7.2316328591449155,1,0.0,3.0,0.0,0.0,0.0,5.144032921810699,0.0,0.0,False,False,False
T00117,D08,V08,2026-07-31,2026-07-31 14:02:00,2026-07-31 14:41:00,39,16.03,29.6,56.3,12.926428,77.669753,12.949424,77.766969,29.64358974358974,29.5,11.568759995231142,56.3,42.839999999999996,43.39000000000001,52.72799999999997,56.3,16.510254450622238,56.3,-30.400000000000002,3,2,1.0204985375130593,0.9979058071782126,0.10296098678812106,1.5644890539725742,1.1494672010711815,1.4153005749031256,0.051443383234643626,0.02988323717026442,0.08960787866646722,0.5558632561664703,0.14084140326507757,0.4066747770970217,3,4.090166023614303,3.3952466773417216,4.115562998103327,28.07796645058185,5.823460074904652,19.9709623944481,1,4.615384615384615,1.5384615384615383,4.615384615384615,3.0769230769230766,18.714909544603866,6.238303181534623,18.714909544603866,12.476606363069246,False,False,False
T00118,D08,V08,2026-08-01,2026-08-01 07:53:00,2026-08-01 08:09:00,16,11.92,26.6,36.6,12.922104,77.668151,12.968144,77.671947,26.55625,29.6,9.136882674085292,36.6,35.599999999999994,36.075,36.495,30.6,13.981629316118108,30.6,-21.9,1,0,1.009430274269347,1.0239987224167393,0.054941994998467324,1.0953597582529677,1.0863350549331745,1.093554817589009,0.04401546062507327,0.03965725809154069,0.030867377331258872,0.1051259361569723,0.0913319543743909,0.10236713980045602,0,5.175785282588521,3.191954041463161,7.800238232843239,33.9751806470547,12.775927370138376,29.735329991671424,1,0.0,3.75,3.75,0.0,0.0,8.389261744966444,8.389261744966444,0.0,False,False,False
T00119,D08,V08,2026-08-06,2026-08-06 16:41:00,2026-08-06 17:16:00,35,12.23,27.6,47.3,12.930994,77.673118,12.938625,77.592727,27.622857142857143,28.6,8.79197781785076,47.3,37.0,38.79999999999999,45.36199999999998,46.5,12.51094982590125,30.4,-30.499999999999996,1,1,1.0481012410773327,1.0103004503611783,0.1520510359197755,1.7833984411790877,1.263017817443582,1.619139599077573,0.07334930466876557,0.03422546939893434,0.13851101572648575,0.7747726433729838,0.2543920196374781,0.610513801271469,4,4.876679724760782,2.985364299377883,7.593698665135122,39.27217590101164,13.76045097568299,35.83250329442373,2,6.857142857142857,3.4285714285714284,1.7142857142857142,1.7142857142857142,32.70645952575634,16.35322976287817,8.176614881439084,8.176614881439084,False,False,False
T00120,D08,V08,2026-08-03,2026-08-03 15:21:00,2026-08-03 16:04:00,43,13.03,24.4,45.2,12.92925,77.651807,12.861827,77.66197,24.444186046511625,24.1,9.605710165005311,45.2,34.08,43.22999999999999,44.864,45.2,12.995570844427572,28.1,-33.3,1,1,1.0146393896892052,1.0105963585922917,0.05024702841676381,1.2034288512413187,1.0832955120488572,1.1740207061755972,0.03610434860280624,0.030310408987140325,0.03503181281692585,0.19480305343521476,0.09238416267229742,0.16539490836949325,1,4.838298969283347,3.011345214351885,8.135288376374872,45.020547531099616,6.162915262803068,41.302138340626946,2,1.3953488372093024,2.7906976744186047,1.3953488372093024,1.3953488372093024,7.674597083653108,15.349194167306216,7.674597083653108,7.674597083653108,False,False,False
T00121,D09,V09,2026-08-04,2026-08-04 08:20:00,2026-08-04 08:33:00,13,12.7,23.5,29.4,12.923525,77.665391,12.97269,77.621626,23.523076923076925,24.6,6.805041494626594,29.4,28.76,29.04,29.328,26.099999999999998,10.352987924959585,21.3,-25.5,0,1,1.0176065521836457,1.0236342120113022,0.032819918225410145,1.0740633128451973,1.0649757481331377,1.0722457999027855,0.027962894440031843,0.024858115953563686,0.01781680077038975,0.06543751503909334,0.056349950327033695,0.06362000209668141,0,3.0053928766072766,2.9896822573644846,1.3693543960597239,5.340880077290633,5.067356636849174,5.286175389202341,0,0.0,0.0,0.0,4.615384615384615,0.0,0.0,0.0,7.874015748031496,False,False,False
T00122,D09,V09,2026-08-05,2026-08-05 13:52:00,2026-08-05 14:03:00,11,5.1,29.6,38.7,12.921047,77.657305,12.89526,77.657688,29.6,32.1,10.34495045904039,38.7,38.0,38.35,38.63,37.800000000000004,9.72258850680863,28.0,-6.300000000000001,1,0,1.0204179840149743,1.0247936377632327,0.025724534761532126,1.0557182389255193,1.0504837457482037,1.0546713402900563,0.022234561278506173,0.020771598732278518,0.0164590286186033,0.04709244111941535,0.04531145342343462,0.04673624358021921,0,2.9219195319688627,2.9362050337127346,1.043884511604971,4.546713098492141,4.165894527728933,4.4705493843395,0,0.0,0.0,5.454545454545455,0.0,0.0,0.0,19.607843137254903,0.0,False,False,False
T00123,D09,V09,2026-08-01,2026-08-01 18:50:00,2026-08-01 19:33:00,43,18.24,20.7,31.0,12.919973,77.666579,12.816073,77.630234,20.734883720930235,22.4,7.4873189212838005,31.0,27.42,29.58,30.79,29.1,9.74746694528332,22.1,-25.6,0,1,1.0000781431078722,0.9963382959617683,0.04238863003159682,1.1365606011119689,1.0749897363994432,1.111641851400145,0.03445328258536448,0.02938680756929768,0.025618482960951386,0.12793480330586493,0.06853447621861049,0.10967775409846407,0,3.5328331283721903,2.8160610788830556,3.5554390718884648,24.680719195355714,5.286055683325736,17.639121776385796,2,0.0,2.7906976744186047,0.0,1.3953488372093024,0.0,10.964912280701755,0.0,5.482456140350878,False,False,False
T00124,D09,V09,2026-08-05,2026-08-05 13:59:00,2026-08-05 14:12:00,13,10.78,21.6,30.0,12.920551,77.664746,12.96219,77.638626,21.615384615384617,21.3,4.152077021171884,30.0,27.680000000000003,29.279999999999998,29.855999999999998,13.899999999999999,6.375946385258608,13.8,-9.0,0,0,1.0123140565888546,0.9721882533748286,0.11350743765058831,1.3764737556524644,1.1794207037769406,1.3370631452773594,0.06171316812165125,0.038646932056957795,0.09366314045384119,0.3678479578463605,0.18538418989465139,0.33135520425601844,1,3.212176179305433,3.1594145027204013,1.8223774423889196,7.544063891564015,5.759001853305793,7.187051483912368,0,4.615384615384615,0.0,0.0,0.0,9.27643784786642,0.0,0.0,0.0,False,False,False
T00125,D09,V09,2026-08-01,2026-08-01 14:04:00,2026-08-01 14:18:00,14,6.35,23.2,30.4,12.920811,77.6648,12.880451,77.671833,23.228571428571428,24.95,8.52655837968625,30.4,30.060000000000002,30.335,30.387,27.0,12.061237977026304,20.7,-22.099999999999998,0,0,1.0166023124160621,1.0200863526268729,0.033319360812518836,1.0734961574220934,1.0540412448003733,1.0696051748977493,0.02665213006112201,0.026837767863099216,0.020340145873093452,0.0649590133954202,0.06490138843879019,0.0649474884040942,0,3.3878693865658738,2.9955760048297297,1.2342071349025534,5.714840330227958,5.531848154412015,5.678241895064769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
T00126,D09,V09,2026-08-04,2026-08-04 14:57:00,2026-08-04 15:36:00,39,25.93,19.9,31.7,12.921443,77.666649,13.054875,77.719746,19.905128205128204,20.7,6.649572551278003,31.7,26.52,28.430000000000003,30.901999999999994,31.7,9.867509629526536,26.6,-22.7,1,0,1.0153011598287631,1.0032193179958209,0.045841155711401904,1.2225256643522866,1.0677932079263681,1.1734984747620274,0.030183104141313387,0.020422883420601834,0.0348159543672019,0.21389986654618265,0.0668777729488312,0.16487267695592336,1,3.0531734367504484,2.8272071024245817,1.3198738639866991,6.727332309318456,5.538144400508875,6.3484952413247235,0,1.5384615384615383,0.0,1.5384615384615383,0.0,3.856536829926726,0.0,3.856536829926726,0.0,False,False,False
T00127,D09,V09,2026-08-05,2026-08-05 20:06:00,2026-08-05 20:32:00,26,17.56,24.1,34.7,12.924008,77.669603,12.824492,77.650542,24.096153846153847,24.15,6.045062829730111,34.7,30.25,32.925,34.475,30.900000000000002,9.494167440308571,17.3,-24.599999999999998,0,0,1.0055694930460615,0.9974356920039171,0.050785376254296376,1.1713411117176755,1.0687638377074387,1.1461141062687612,0.03837104838654977,0.039368672227479806,0.03252135039591529,0.16271531391157157,0.06263962467590398,0.13776575264932048,1,3.2397027096945807,3.108758240986254,1.1939143214274186,5.854434216899187,5.225070221444854,5.755168453178301,0,2.3076923076923075,0.0,0.0,0.0,5.694760820045559,0.0,0.0,0.0,False,False,False
T00128,D09,V09,2026-08-06,2026-08-06 15:23:00,2026-08-06 15:48:00,25,16.75,31.0,38.4,12.940697,77.655318,13.03416,77.639885,31.0,30.7,3.648629879831607,38.4,35.08,37.35999999999999,38.256,18.5,5.5152122957023755,18.5,-10.3,0,0,0.9986484493216631,0.9945873516187504,0.03218427843809544,1.0656293914865524,1.0590127354525458,1.0641629528725096,0.027906166607438235,0.023873544698755134,0.018119626085393557,0.057003593680448494,0.05460831112996202,0.05655081465724214,0,3.366624237607061,3.0285475066440677,1.3955708370429911,6.619410849917084,5.7016913780985,6.434368603778397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
T00129,D09,V09,2026-08-02,2026-08-02 16:58:00,2026-08-02 17:32:00,34,26.33,27.7,38.7,12.92864,77.681957,12.803733,77.774139,27.697058823529414,29.95,8.37953803941546,38.7,35.239999999999995,36.019999999999996,38.07300000000001,38.7,11.559524705116537,30.799999999999997,-30.599999999999998,2,1,1.0296183209756389,0.9994439680857232,0.13513078353999672,1.7604158599603674,1.087829685035006,1.5437678368289374,0.05323109159866153,0.02656622772540168,0.12567797966960476,0.7517900621542635,0.08846448246797527,0.5351420390228334,1,3.400498784193315,3.2657524298657066,1.7030816332664376,6.863774471819423,6.3182506942705405,6.847862289228457,0,1.7647058823529411,0.0,3.5294117647058822,1.7647058823529411,3.7979491074819602,0.0,7.5958982149639205,3.7979491074819602,False,False,False
T00130,D09,V09,2026-08-04,2026-08-04 18:41:00,2026-08-04 19:11:00,30,21.87,27.8,39.4,12.930019,77.673172,13.034768,77.734113,27.84333333333333,29.75,9.017786383828783,39.4,33.48,34.75,38.182,38.6,12.944330405825262,29.0,-27.9,3,2,0.9996380609265859,1.00205334569009,0.023368424325362933,1.0383823958446137,1.0375724438282423,1.038328070878681,0.020267157272063067,0.018698979889601897,0.014308264934697681,0.052281194642579076,0.04762098181158993,0.05121025477239534,0,2.9344954521905326,2.858908697978232,1.404150169199081,5.303319715046416,5.0026430568740325,5.232914597915396,0,0.0,0.0,6.0,4.0,0.0,0.0,13.717421124828531,9.144947416552355,False,False,False
T00131,D09,V09,2026-08-01,2026-08-01 12:14:00,2026-08-01 12:48:00,34,12.8,24.2,30.0,12.919162,77.668147,12.845865,77.661146,24.18235294117647,25.85,5.952054424453608,30.0,29.240000000000002,29.435,29.835,26.7,9.056950433708096,25.8,-24.9,1,0,1.0116326606885848,1.008824557920419,0.044142412147493496,1.1827269338270774,1.0501915953743521,1.1400317275946361,0.0315577556476959,0.02679806813737695,0.030525354476040344,0.17410113602097343,0.07030106388341134,0.1478545978089935,1,4.614326337207261,2.908193441845963,8.580963326982626,52.66760294526418,6.20810189930134,37.5061924770897,1,1.7647058823529411,1.7647058823529411,1.7647058823529411,0.0,7.8125,7.8125,7.8125,0.0,False,False,False
T00132,D09,V09,2026-08-03,2026-08-03 09:27:00,2026-08-03 10:05:00,38,17.92,31.0,40.7,12.921463,77.662524,12.997483,77.581,30.997368421052634,32.5,8.21197171050357,40.7,38.2,40.6,40.663000000000004,39.5,11.159915122779964,31.3,-30.099999999999998,2,1,0.9980431687167156,0.9933623271025143,0.03164057793237681,1.0938272258451058,1.0493056218874621,1.088396014129194,0.02710958085779916,0.025737428531353357,0.019009279098400444,0.08520142803900188,0.05869378206494656,0.07977021632309003,0,3.9906929882100344,3.296640452896452,5.294027333285784,34.49132934521371,5.733250807017843,23.923977511727795,1,0.0,1.5789473684210527,3.1578947368421053,1.5789473684210527,0.0,5.580357142857142,11.160714285714285,5.580357142857142,False,False,False
T00133,D09,V09,2026-08-01,2026-08-01 21:08:00,2026-08-01 21:21:00,13,8.4,23.4,32.5,12.920817,77.654768,12.878874,77.634078,23.361538461538462,23.7,4.238423146552355,32.5,27.2,29.43999999999999,31.887999999999995,15.600000000000001,5.589722712263999,7.599999999999998,-8.600000000000001,0,0,1.0048810508404284,1.0109881304941222,0.03632372686902881,1.0816644581384747,1.0629345830543329,1.0779184831216462,0.026987051306561136,0.016360712256884402,0.023358342718843326,0.07303866033237072,0.06399728927547947,0.07123038612099246,0,3.377356382251502,3.209330148177342,1.384937732488528,5.7788666708966385,5.7174597617889615,5.7665852890751035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
T00134,D09,V09,2026-08-02,2026-08-02 07:12:00,2026-08-02 07:53:00,41,26.77,28.6,39.5,12.925389,77.665404,13.087191,77.630166,28.565853658536586,30.3,7.896949086707399,39.5,34.5,36.2,38.38,35.9,11.250186448319477,29.199999999999996,-30.4,2,1,1.0188851986527563,1.0161043253524709,0.0577546601192628,1.254005582124737,1.1057183185603827,1.2129730834085564,0.03791707481810919,0.02533489476672368,0.04438288270308743,0.24537978431863294,0.09709252075427877,0.20434728560245233,2,2.946829259181044,2.8356833391618324,1.2764774773435534,5.9020335478545025,4.960947490147421,5.745713721354785,0,2.926829268292683,0.0,2.926829268292683,1.4634146341463414,7.4710496824803885,0.0,7.4710496824803885,3.7355248412401942,False,False,False
T00135,D09,V09,2026-08-06,2026-08-06 19:46:00,2026-08-06 20:08:00,22,12.36,29.3,38.0,12.919945,77.666638,12.883702,77.602429,29.272727272727273,31.5,8.86169831181907,38.0,36.06,37.620000000000005,37.937,34.6,13.355146388749738,30.800000000000004,-32.7,1,2,1.0178070930461154,0.9986853292528723,0.10747134049648785,1.470599877600974,1.0593216371338916,1.3843977746663103,0.052602077787710526,0.033779373512719146,0.09348614785949397,0.46197407979487015,0.07131552160663071,0.37999063134889177,1,4.959813023935224,3.6636974369098665,5.746912234646225,30.251386745073358,5.390851034800841,25.031118733668208,1,2.7272727272727275,2.7272727272727275,2.7272727272727275,5.454545454545455,8.090614886731393,8.090614886731393,8.090614886731393,16.181229773462785,False,False,False
T00136,D10,V10,2026-08-02,2026-08-02 11:32:00,2026-08-02 12:09:00,37,18.61,21.5,38.9,13.019204,77.539861,13.0881,77.432752,21.48108108108108,20.8,8.912626431636744,38.9,32.34,34.419999999999995,37.748000000000005,37.5,13.817045659284432,32.300000000000004,-30.3,1,1,1.0410778762570976,1.0144407326206888,0.10858018747251988,1.4970437535356138,1.2486438947654976,1.4412062730110953,0.056375605556031855,0.02183554653686892,0.0980079376453336,0.48841795572950986,0.2400180969593937,0.43258047520499127,4,3.4021798712711115,3.2212575184235117,1.9736392539485297,13.100877833183548,4.88698149687086,10.252573333544564,1,6.486486486486486,1.6216216216216215,1.6216216216216215,1.6216216216216215,21.493820526598604,5.373455131649651,5.373455131649651,5.373455131649651,False,False,False
T00137,D10,V10,2026-08-03,2026-08-03 12:47:00,2026-08-03 13:29:00,42,21.89,17.8,39.7,13.037725,77.549602,12.994584,77.447422,17.845238095238095,18.6,9.95429071307768,39.7,30.019999999999996,31.354999999999993,38.264999999999986,39.7,14.292438487165432,27.7,-22.0,1,0,1.050914578982218,1.0224997846719162,0.1494842354581124,1.660102406479793,1.383429115586766,1.608869846984762,0.08020583988274338,0.035725180469966755,0.13261831364511903,0.651476608673689,0.3748033177806621,0.600244049178658,4,4.7245842606603174,3.340157316382527,8.092288635371503,55.000745449493685,6.179175046339763,35.8506575935206,2,5.714285714285714,2.857142857142857,1.4285714285714286,0.0,18.27318410232983,9.136592051164914,4.568296025582457,0.0,False,False,False
